"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0048589","GO:0048589","developmental growth",377,0.498892985461587,1.54281112281576,8.84757326698297e-09,1.17901048922279e-06,8.73040676191936e-07,1713,"tags=36%, list=20%, signal=30%","Sema7a/Cdh4/Arhgap32/Akap13/Vps13b/Ptprs/Slc1a2/Flrt1/Dcx/Sgpl1/Por/Igf1r/Ppp2r3a/Nin/Dip2b/Ints1/Kmt2c/Pcnt/Alms1/Slc12a2/Pik3ca/Nipbl/Cyfip1/Pum2/Ahr/Kpna1/Brinp2/Auts2/Sptbn4/D130043K22Rik/Mycbp2/Map1b/Ptn/Ctnnd2/Ncam1/Abcc1/Plxna4/Arid2/Scaper/Tenm4/Foxp1/Atrn/Mbd5/Ncapg2/Bmpr2/Myo5b/Plxna1/Ptpn12/Lrp6/Golga4/Prkdc/Dscam/Akap6/Clasp2/Rims2/Atp8a2/Map7/Macf1/Heg1/Itgb1/Ttc3/Robo1/Tgfbr1/Smarca4/Ptch1/Spag9/Camk2d/Rbpj/Celf1/Drd2/Mtm1/Myh10/Sgip1/Iqgap1/Kdm6a/Megf8/Atrx/Anapc2/Usp9x/Bcl11a/Foxo3/Tbl1xr1/Psap/Efna5/Arih2/Dicer1/Nrp1/Bcl2l11/Sos1/Slc25a25/Insr/App/Pak1/Ankrd11/Clic4/Tmtc3/Rtf1/Enpp1/Raph1/Tnks2/Zmiz1/Lats1/Sod1/Sh3gl2/Mecp2/Rc3h2/Ncor1/Abl2/Adnp/Chd7/Brd4/Plxna3/Rufy3/Hdac6/Atf2/Cxadr/Gpat4/Itsn2/Sin3a/Ift80/Adam15/Syt1/Cyfip2/Bmpr1a/Vps13a/Gas1/Atg16l1/Add1/Stk40/Rnf157/Rims1/Rasal2/Afg3l2/Dag1/Zfyve27/Galnt3"
"GO:0030029","GO:0030029","actin filament-based process",345,0.502566436986385,1.55028592949253,9.89072995400346e-09,1.18146702730667e-06,8.74859708074552e-07,2136,"tags=43%, list=25%, signal=33%","Akap13/Bcas3/Atp1a1/Diaph2/Strip1/Scn5a/Nf2/Alms1/Taok1/Pik3ca/Cyfip1/Thsd7a/Braf/Cacna1h/Auts2/Sptbn4/Actn4/Mical2/Cacna2d1/Syne2/Hip1/Fmnl2/Sptbn1/Myo5b/Epb41l2/Atp2c1/Sptan1/Limk2/Prkci/Shroom3/Akap6/Epb41/Clasp2/Scn3b/Arap2/Jup/Abr/Itgb1/Sorbs1/Ccdc88a/Tgfbr1/Rap1gds1/Mical3/Hydin/Camk2d/Epb41l3/Baiap2l1/Tsc1/Rictor/Myh9/Myh10/Iqgap1/Fat1/Arhgef7/Arhgap17/Myo6/Myo18a/Akap9/Pclo/Tmod3/Cacnb2/Inpp5k/Sipa1l1/Ctnna2/Mkln1/Bin1/Pi4ka/Daam1/Fmn2/Efna5/Fnbp1l/Add2/Nrp1/Diaph1/Ank2/Arhgap35/Pak1/Tnik/Dstn/Cdc42bpb/Kcnq1/Arhgef2/Lats1/Sh3gl2/Pard3/Nck1/Cacna1d/Epb41l1/Elmo2/Taok2/Abl2/Akap11/Rock2/Limch1/Srcin1/Abi2/Rufy3/Hdac6/Ssh1/Cxadr/Jmy/Cyfip2/Smim22/Actn1/Ssh2/Add1/Enah/Kcnj2/Rock1/Nf1/Rasa1/Fchsd2/Phactr4/Arfgef1/Tjp1/Ep300/Washc2/Pdgfa/Washc4/Clasp1/Rflnb/Lpin1/Myo5a/Trpm7/Actr2/Mtor/Ift88/Nedd4l/Tln1/Atp2a2/Ikzf2/Shtn1/Kcnn2/Cdc42bpa/Rhob/Nisch/Mfn2/Nckap1/Srgap2/Ppp1r9b/Slc9a1/Arhgef19/Dnajb6/Ptpn1/Hsp90b1/Pafah1b1/Calr"
"GO:0050877","GO:0050877","nervous system process",416,0.490652659132418,1.51947848726612,9.88084910489856e-09,1.18146702730667e-06,8.74859708074552e-07,2683,"tags=52%, list=32%, signal=38%","Ptprz1/Dnah11/Itpr1/Ppt1/Ppp3ca/Vps13b/Cngb1/Clstn2/Acss2/Map1a/Dmxl2/Gnal/Scn5a/Zfhx2/Alms1/Slc12a2/Nrxn2/Scn8a/Syt11/Nipbl/Cyfip1/Sobp/Herc1/Ahr/Grik5/Adcy3/Braf/Gprc5c/Ubr3/Sptbn4/Amfr/D130043K22Rik/Mycbp2/Kmt2a/Atxn1l/Ptn/Ctnnd2/Ncam1/Abcc1/Tmem63b/Cnga2/Tenm4/Ank3/Rps6ka2/Aplp2/Atf6/Mpp2/Abca7/Aph1b/Scn9a/Kcna2/Efr3b/Rims2/Atp8a2/Abr/Itgb1/Slc24a2/Kcnc4/Cnga4/Ulk4/P2rx4/Sv2a/Rpgr/Synj1/Tsc1/Drd2/Serpine2/Kcnk10/Myh10/Crebbp/Kalrn/Myo6/Cacna1a/Pde4a/Kat2b/Nrxn1/Pclo/Jag2/Jph3/Agtpbp1/Kcnab2/Cacnb2/Ctnna2/Unc13b/Hipk2/Cdh23/Scn3a/Ncstn/Tbc1d24/Psap/Tmem150c/Casp3/Dicer1/Zzef1/Wdr19/Fam107b/Shank2/Bbs1/Diaph1/Ric8b/App/Kcnma1/Bace1/Pak1/Btbd9/Ankrd11/Kcnq1/St3gal4/Enpp1/Tnfrsf21/Man2b1/Sod1/Pard3/Fbxo11/Cacna1d/Eif2ak3/Mecp2/Camta1/Abl2/Uba6/Gfy/Rock2/Srcin1/Adnp/Chd7/Brsk1/Abi2/Tshz3/Mapk8ip2/Ckap5/Ssh1/Prnp/Slc24a4/Tub/Syt1/Ttbk1/Dctn1/Vps13a/Srrm4/Kcnj2/Nf1/Rims1/Slc25a12/Egr1/Dag1/Psen1/Tjp1/Ep300/Pias1/Dnah9/Tmem87a/Washc4/Tanc1/Lpin1/Myo5a/Trpm7/Btg2/Gsk3b/Mtor/Tppp/Ikzf2/Slc4a7/Gng13/Cpeb3/Ppp1r9b/Atxn1/Cfap54/Psen2/Igsf9b/Gaa/Sv2c/Dnajb6/Lgmn/Pafah1b1/B4galt2/Cfap69/Hif1a/Nrg1/Dcaf11/Jun/Eif4ebp2/Vps54/Ube3a/Rnf170/Dlg4/Zmpste24/Scarb2/Eea1/Spef2/Slc1a4/Mapk1/Rtp1/Mfsd8/Nob1/Icmt/Htt/Dop1b/Chd8/Slc11a2/Opa1/Mbp/Gigyf2/Kcnmb2/Rpgrip1/Amph/Rbfox2/Bbs2/Wdr47/Pde1c/Afdn/Cln3/Creb1/Cdc14a/Ddo/Picalm/Tmod2/Fyn/Dbi"
"GO:0040011","GO:0040011","locomotion",454,0.486549853454293,1.51054451845844,9.75168952995782e-09,1.18146702730667e-06,8.74859708074552e-07,1968,"tags=36%, list=23%, signal=29%","Ptprz1/Akap12/Sema7a/Sdc3/Tcaf1/Ptprj/Gas6/Arhgap32/Pikfyve/Ppp3ca/Bcas3/Plxnb2/Sema6a/Il6st/Robo2/Diaph2/Tubb2b/Igf1r/Ppp2r3a/Slc12a2/Dnm1l/Rtn4rl1/Nipbl/Med23/Zswim6/Braf/Brinp2/Srp54a/Mycbp2/Ptn/Trp53inp1/Abcc1/Actn4/Plxna4/Arid2/Syne2/Foxp1/Bmpr2/Plxna1/Sema4g/Nav3/Prkx/Mia3/Dscam/Gcnt2/Wnk1/Clasp2/Jup/Slk/Maco1/Sp1/Abr/Ptprg/Macf1/Itgb1/Robo1/Ulk4/Adipor1/Tgfbr1/Smarca4/P2rx4/Adgrl3/Spag9/Camk2d/Rbpj/Ythdf3/Srgap1/Rictor/Drd2/Myh9/Iqgap1/Pik3c2a/Fat1/Adam9/Ctnna1/Megf8/Jph3/Ago2/Ctnna2/Numb/Plxnb1/Jak2/Ttbk2/Dock7/Tbc1d24/Foxo3/Efna5/Kif9/Dicer1/Arrdc3/Bbs1/Nrp1/Sorl1/Diaph1/Hmgb2/Insr/App/Pak1/Gbf1/Cpeb1/Pink1/Clic4/St3gal4/Arhgef2/Nck1/Mecp2/Stk24/Elmo2/Abl2/Hmgb1/Map4k4/Rock2/Limch1/Mapk8ip3/Lyst/Srcin1/Plxna3/Osbpl8/Rufy3/Hdac6/Ttll6/Ssh1/Hdac9/Rnf20/Cxadr/Nfe2l2/Arid4b/Sin3a/Adam15/Bmpr1a/Tsc2/Irs2/Smim22/Ssh2/Appl1/Dock8/Rock1/Nf1/Egr1/Dag1/Psen1/Tjp1/Arhgap5/Krit1/Ep300/Pdgfa/Camk2a/Cd99l2/Acvr1b/Ccar1/Clasp1/Pkn2/Sap130/Myo5a/Capn7/Ppargc1a/Gsk3b/Mpzl1/Mtor/Rps6kb1/Rbbp4/Shtn1/Rhob/Nisch/Furin"
"GO:0060284","GO:0060284","regulation of cell development",403,0.487095498473574,1.50705011662173,1.00100087038812e-08,1.18146702730667e-06,8.74859708074552e-07,2030,"tags=38%, list=24%, signal=30%","Ptprz1/Sema7a/Cdh4/Negr1/Tjp2/Gas6/Arhgap32/Ppp3ca/Ptprs/Plxnb2/Dcx/Slc7a5/Il6st/Robo2/Nin/Dip2b/Casz1/Nf2/Dnm1l/Cyfip1/Lingo1/Zdhhc21/Tob2/Braf/Rb1/Kat6a/D130043K22Rik/Map1b/Ptn/Ctnnd2/Arid2/Tenm4/Foxp1/Zfp608/Bmpr2/Myo5b/Lrp6/Rfx3/Prkci/Golga4/Prkdc/Fzd3/Dscam/Macf1/Clptm1/Itgb1/Ttc3/Robo1/Kifap3/Smarca2/Smarca4/Hook3/Synj1/Drd2/Serpine2/Arid1a/Cux1/Kalrn/Itpkb/Ctnna1/Megf8/Dtx1/Bin1/Ski/Numb/Plxnb1/Anapc2/Bcl11a/Spen/Dock7/Tbc1d24/Foxo3/Efna5/Dicer1/Rc3h1/Pcm1/Smarcc2/Nrp1/Sorl1/Clock/Sos1/Hmgb2/Pbrm1/Pak1/Tnik/Brd7/Paf1/P4htm/Map6/Brd2/Arhgef2/Grip1/Zmiz1/Socs5/Mecp2/Rc3h2/Akap11/Hmgb1/Rock2/Srcin1/Dhx36/Adnp/Chd7/Brd4/Plxna3/Golga2/Rufy3/Hdac6/Zbtb7b/Hdac9/Skil/Ttbk1/Ap3d1/Bmpr1a/Tsc2/Asxl2/Add1/Rock1/Ikbkb/Fam210b/Nf1/Gpr137b/Dag1/Zfyve27/Kat6b/Psen1/Gabpa/Ep300/Cyld/L1cam/Acvr1b/Kdm4a/Rflnb/Lrp8/Senp1/Smarcd1/Hap1/Zeb1/Ufl1/Btg2/Gsk3b/Actr2/Mtor/Shtn1/Trak2/Gdi1/Mfn2/Rlim/Ctr9/Ndel1/Drosha/Apc"
"GO:0006812","GO:0006812","monoatomic cation transport",388,0.496471282417303,1.53699773984636,1.09141264982424e-08,1.25239601567331e-06,9.27381625844804e-07,2095,"tags=40%, list=25%, signal=31%","mt-Atp8/Slc12a7/Itpr1/Gas6/Ppp3ca/Plcb4/Cngb1/Atp6v0a1/Atp1a1/mt-Nd3/Akap7/Wwp2/mt-Nd4l/Cacna1b/Slc38a2/Scn5a/Slc12a2/Atp2c2/Dnm1l/Scn8a/mt-Nd5/Ahr/Grina/Cacna1h/mt-Nd6/Ubr3/Mllt6/Tmem94/Sptbn4/Pkd2/Slc4a4/mt-Co2/Tmem63b/Ano10/Cnga2/Cacna2d1/Mrs2/mt-Atp6/Ank3/mt-Co1/Letm1/Atp2c1/Faim2/Oga/Scn9a/Kcna2/Spg7/Wnk1/Akap6/Epb41/Scn3b/mt-Nd4/Slc24a2/Kcnc4/Cnga4/Pkd1/Kcnh4/P2rx4/Stim2/Slc30a5/Pon3/Camk2d/Slc39a10/Tsc1/Drd2/Nfatc1/Serpine2/Kcnk10/Abcc5/Slc39a9/Pik3c2a/Slc25a23/Nfatc3/Cacna1a/mt-Co3/Jph3/Kcnab2/Cacnb2/Inpp5k/Atp6ap1/Tmbim6/mt-Nd2/Bin1/Tmco1/Cdh23/Atp6v1e1/Slc9a9/Kcnh3/Scn3a/Mmgt1/Tmem150c/Nipal2/Diaph1/Ank2/Wnk2/Slc25a25/Cltc/App/Kcnma1/Trpc1/Romo1/mt-Nd1/Kcnq1/Clcn3/Slc45a4/Cbarp/Ibtk/Fbxo11/Cacna1d/Gnao1/Kcnb1/Chd7/Slc4a8/Hfe/Dot1l/Prnp/Abcb7/Slc24a4/Kcna6/Ap3d1/Hcn2/Slc39a3/Kcnj2/Ikbkb/Ehd3/Atp1b1/Slc25a12/Afg3l2/Tmem38a/Slc25a37/Psen1/Camk2a/Slc12a6/Atp6v0a2/Nedd4/Hap1/Vps4b/Trpm7/Nedd4l/Atp2a2/Slc4a7/Atp13a2/Kcnn2/Orai2/mt-Cytb/Cox7a1/Slmap/Lamp2/Slc9a1/Mllt3/Slc17a6/Tmem109/Psen2/Slc9a8"
"GO:0098609","GO:0098609","cell-cell adhesion",286,0.523963652905921,1.61279587156608,1.13016058346867e-08,1.26180901900245e-06,9.34351822349918e-07,1793,"tags=41%, list=21%, signal=33%","Cdh4/Negr1/Tjp2/Tenm2/Pag1/Ppp3ca/Pcdh19/Ptprs/Plxnb2/Il6st/Rap1gap/Robo2/Rapgef1/Clstn2/Nf2/Magi1/Slc7a1/Zdhhc21/Pkp4/Ctnnd2/Ncam1/Arid2/Tenm4/Pcdhb1/Ank3/Sdk1/Zfp608/Akna/Cdh2/Lrp6/Astn1/Atp2c1/Astn2/Mia3/Cdhr1/Dscam/Gcnt2/Wnk1/Jup/Dennd6a/Itgb1/Twsg1/Robo1/Kifap3/Smarca2/Pcdh10/Pkd1/Smarca4/Adgrl3/Plekha7/Kirrel3/Serpine2/Myh9/Arid1a/Clstn1/Fat1/Itpkb/Adam9/Ctnna1/Nrxn1/Ctnna2/Pcdhga5/Dtx1/Nfat5/Cdh23/Celsr2/Jak2/Foxo3/Efna5/Casp3/Rc3h1/Add2/Smarcc2/Cadm3/Pbrm1/Brd7/Ctnnd1/Pcdh17/St3gal4/Tnfrsf21/Pcdhb17/Brd2/Zmiz1/Socs5/Fbxo38/Pard3/Nck1/Cldn12/Rc3h2/Taok2/Abl2/Hmgb1/Pdia4/Brd4/Zbtb7b/Pcdhb7/Hfe/Prnp/Cxadr/Cyfip2/Ap3d1/Tsc2/Dscaml1/Dock8/Rock1/Stxbp1/Cblb/Flot2/Dlg3/Psen1/Tjp1/Ep300/Celsr3/Cd99l2/Cyld/Pcdh1/L1cam"
"GO:0009887","GO:0009887","animal organ morphogenesis",362,0.501337972967133,1.54889953253186,1.16890853158833e-08,1.27072661683984e-06,9.40955178059746e-07,2338,"tags=46%, list=28%, signal=35%","Dnah11/Ift172/Itpr1/Ppp3ca/Sgpl1/Por/Robo2/Igf1r/Ppp2r3a/Tead1/Prom1/Casz1/Pcnt/Nf2/Alms1/Slc12a2/Nipbl/Sobp/Ahr/Pkd2/Pou2f1/Glg1/Kat6a/Ptn/Arid2/Mical2/Sdk1/Cep290/Cdh2/Bmpr2/Plxna1/Mmp16/Prkx/Lrp6/Esrp1/Prkci/Fzd3/Dscam/Ash1l/Atp8a2/Errfi1/Sp1/Abr/Heg1/Rpgrip1l/Twsg1/Robo1/Megf9/Tgfbr1/Pkd1/Smarca4/Ptch1/Rbpj/Rpgr/Ube4b/Hipk1/Nfatc1/Arid1a/Fat1/Myo6/Kdm6a/Ctnna1/Megf8/Pds5a/Jag2/Agtpbp1/Ctnna2/Ski/Hipk2/Cdh23/Mef2d/Rab23/Ccdc40/Foxo3/Dicer1/Wdr19/C2cd3/Bbs1/Nrp1/Bcl2l11/Chuk/Sos1/Insr/Pbrm1/Ank/Ctnnd1/Ankrd11/Nsd2/Tmtc3/Kcnq1/Enpp1/Zmiz1/Sod1/Mib1/Pnpla6/Setd2/Tshz1/Mapk8ip3/Ift122/Chd7/Abi2/Tmem67/Tshz3/Atf2/Sp3/Btrc/Slc24a4/Ift80/Adam15/Bmpr1a/Btbd7/Asxl2/Lipa/Exoc4/Gas1/Dzank1/Slc39a3/Dscaml1/Frs2/Stk40/Wwox/Nf1/Mdm4/Atg9a/Phactr4/Dag1/Galnt3/Psen1/Ep300/Pdgfa/Rflnb/Nedd4/Myo5a/Ift140/Yy1/Zeb1/Gsk3b/Fem1b/Mtor/Ift88/Ahi1/Slc4a7/Mfn2/Apc/Nckap1/Crkl/Kdm2a/Psen2/Gaa/Pafah1b1/Klhl3/Hif1a/Nrg1/Jun/Kdm5b/B4galt1/Gak/Tdrd7/Kdm2b/Smad2/Med12/Zmpste24/Ext2/Spef2/Bcor/Smarcc1/Col27a1"
"GO:0007268","GO:0007268","chemical synaptic transmission",358,0.501751560870046,1.55024824848107,1.51865882704024e-08,1.53014136939103e-06,1.13304815183028e-06,2138,"tags=43%, list=25%, signal=34%","Akap12/Ap2b1/Unc13c/Slc12a7/Ppt1/Ppp3ca/Ptprs/Plcb4/Tubb2b/Igf1r/Clstn2/Akap7/Map1a/Cacna1b/Slc38a2/Dmxl2/Gnal/Slc12a2/Nrxn2/Dnm1l/Stxbp5/Syt11/Vamp1/Cyfip1/Grik5/Braf/Osbpl2/Kmt2a/Map1b/Ptn/Ctnnd2/Ncam1/Hip1/Kif1b/Syt7/Mpp2/Cdh2/Myo5b/Lnpep/Lrp6/Aph1b/Git2/Dscam/Wnk1/Rims2/Rims3/Abr/Itgb1/Slc24a2/Kcnc4/P2rx4/Sv2a/Tspoap1/Camk2d/Synj1/Drd2/Serpine2/Snx14/Clstn1/Myo6/Cacna1a/Stx2/Pde4a/Nrxn1/Pclo/Jph3/Cacnb2/Sipa1l1/Unc13b/Erc1/Anapc2/Jak2/Ncstn/Dlgap3/Tbc1d24/Ric3/Zzef1/Shank2/Bsn/Gabbr2/App/Kcnma1/Trpc1/Cadps/Bace1/Pak1/Btbd9/Cpeb1/Pink1/Gabbr1/Pcdh17/Clcn3/Enpp1/Grip1/Cacna1d/Ppfia2/Mecp2/Gnao1/Kcnb1/Adnp/Trio/Brsk1/Hdac6/Tshz3/Mapk8ip2/Ckap5/Arid1b/Ssh1/Slc4a8/Prnp/Ston2/Syt1/Tsc2/Vps13a/Exoc4/Napb/Gphn/Stxbp1/Nf1/Rims1/Egr1/Fchsd2/Dag1/Dlg3/Psen1/Camk2a/Slc12a6/Ctbp2/Zdhhc17/L1cam/Nedd4/Lrp8/Myo5a/Hap1/Prkar2a/Gsk3b/Mtor/Rps6kb1/Atp2a2/Kcnn2/Nisch/Cpeb3/Cyth1/Syngr1/Slc17a6/Atxn1/Stxbp5l/Psen2/Pcdhb16/Igsf9b/Sv2c/Lgmn/Pafah1b1/Snap91"
"GO:0098916","GO:0098916","anterograde trans-synaptic signaling",358,0.501751560870046,1.55024824848107,1.51865882704024e-08,1.53014136939103e-06,1.13304815183028e-06,2138,"tags=43%, list=25%, signal=34%","Akap12/Ap2b1/Unc13c/Slc12a7/Ppt1/Ppp3ca/Ptprs/Plcb4/Tubb2b/Igf1r/Clstn2/Akap7/Map1a/Cacna1b/Slc38a2/Dmxl2/Gnal/Slc12a2/Nrxn2/Dnm1l/Stxbp5/Syt11/Vamp1/Cyfip1/Grik5/Braf/Osbpl2/Kmt2a/Map1b/Ptn/Ctnnd2/Ncam1/Hip1/Kif1b/Syt7/Mpp2/Cdh2/Myo5b/Lnpep/Lrp6/Aph1b/Git2/Dscam/Wnk1/Rims2/Rims3/Abr/Itgb1/Slc24a2/Kcnc4/P2rx4/Sv2a/Tspoap1/Camk2d/Synj1/Drd2/Serpine2/Snx14/Clstn1/Myo6/Cacna1a/Stx2/Pde4a/Nrxn1/Pclo/Jph3/Cacnb2/Sipa1l1/Unc13b/Erc1/Anapc2/Jak2/Ncstn/Dlgap3/Tbc1d24/Ric3/Zzef1/Shank2/Bsn/Gabbr2/App/Kcnma1/Trpc1/Cadps/Bace1/Pak1/Btbd9/Cpeb1/Pink1/Gabbr1/Pcdh17/Clcn3/Enpp1/Grip1/Cacna1d/Ppfia2/Mecp2/Gnao1/Kcnb1/Adnp/Trio/Brsk1/Hdac6/Tshz3/Mapk8ip2/Ckap5/Arid1b/Ssh1/Slc4a8/Prnp/Ston2/Syt1/Tsc2/Vps13a/Exoc4/Napb/Gphn/Stxbp1/Nf1/Rims1/Egr1/Fchsd2/Dag1/Dlg3/Psen1/Camk2a/Slc12a6/Ctbp2/Zdhhc17/L1cam/Nedd4/Lrp8/Myo5a/Hap1/Prkar2a/Gsk3b/Mtor/Rps6kb1/Atp2a2/Kcnn2/Nisch/Cpeb3/Cyth1/Syngr1/Slc17a6/Atxn1/Stxbp5l/Psen2/Pcdhb16/Igsf9b/Sv2c/Lgmn/Pafah1b1/Snap91"
"GO:0098657","GO:0098657","import into cell",429,0.486050700290018,1.50585455255451,1.46674015365671e-08,1.53014136939103e-06,1.13304815183028e-06,2340,"tags=42%, list=28%, signal=32%","Ap2b1/Ptprj/Slc12a7/Ppt1/Gas6/Pikfyve/Ppp3ca/Slc1a2/Plxnb2/Dcx/Slc7a5/Ap2a2/Rap1gap/Atp1a1/Rapgef1/Dgkd/Cacna1b/Slc38a2/Sort1/Scn5a/Alms1/Slc12a2/Slc43a2/Dnm1l/Syt11/Pik3ca/Slc7a1/Atp9a/Lrp10/Scamp1/Abcc1/Actn4/Hip1/Ank3/Syt7/Myo5b/Dnajc13/Abca7/Cbl/Lrp6/Susd4/Xkr4/Synrg/Npc1/Wnk1/Dennd1b/Btbd8/Abr/Itgb1/Slc24a2/Abca2/Esyt2/Slc30a5/Slc39a10/Synj1/Drd2/Myh9/Sgip1/Pik3c2a/Myo6/Lrrc8b/Myo18a/Ap3s2/Tm9sf4/Ap1g1/Cacna1a/Mkln1/Epn1/Bin1/Numb/Slc9a9/Arhgap21/Fnbp1/Tbc1d24/Shoc2/Fnbp1l/Csnk1d/Sorl1/Diaph1/Canx/Ank2/Wnk2/AU040320/Cltc/Insr/App/Btbd9/Kcnq1/Clcn3/Reps2/Sod1/Sh3gl2/Pard3/Mib1/Cacna1d/Elmo2/Lrsam1/Abl2/Hmgb1/Ralbp1/Arhgef11/Lyst/Eif2ak1/Ap3b2/Heatr5b/Ckap5/Itsn1/Acsl6/Hfe/Prnp/Slc24a4/Tspan7/Tub/Cxadr/Ston2/Cdc42se1/Itsn2/Syt1/Ap3d1/Tsc2/Ncl/Irs2/Hcn2/Gapvd1/Lipa/Napb/Bicd1/Add1/Appl1/Kcnj2/Arl8b/Rock1/Cblb/Ehd3/Atp1b1/Mtmr6/Rabgap1l/Fchsd2/Atp9b/Snx18/Psen1/Slc12a6/Fkbp15/Aak1/Nedd4/Lrp8/Myo5a/Hap1/Rab11fip2/Clint1/Nedd4l/Ahi1/Rps6kb1/Ehbp1/Ankrd13a/Dennd1a/Slc9a1/Slc17a6/Necap1/Dnajc6/Ptpn1/Itch/Calr/Snap91/Calm2/Nrg1/Gak/Slc27a2/Hip1r/Rab5b/Reps1/Csnk1g1/Ldlrad3/Lman2/Ube3a/Dlg4/Inpp5f/Scarb2/Eea1/Tmub1/Slc1a4/Bcl2l1"
"GO:0010720","GO:0010720","positive regulation of cell development",235,0.537378546593374,1.64246859584616,1.83017164698551e-08,1.80010454135646e-06,1.33295208173932e-06,2189,"tags=44%, list=26%, signal=34%","Ptprz1/Sema7a/Cdh4/Gas6/Arhgap32/Ppp3ca/Plxnb2/Dcx/Slc7a5/Il6st/Robo2/Nin/Dnm1l/Cyfip1/Braf/Rb1/Map1b/Ptn/Ctnnd2/Arid2/Tenm4/Bmpr2/Myo5b/Rfx3/Prkci/Golga4/Prkdc/Fzd3/Dscam/Macf1/Itgb1/Robo1/Smarca2/Smarca4/Synj1/Drd2/Serpine2/Arid1a/Cux1/Kalrn/Itpkb/Megf8/Bin1/Numb/Plxnb1/Anapc2/Bcl11a/Spen/Tbc1d24/Foxo3/Efna5/Dicer1/Smarcc2/Nrp1/Pbrm1/Pak1/Tnik/Brd7/Map6/Brd2/Grip1/Zmiz1/Socs5/Mecp2/Akap11/Hmgb1/Srcin1/Dhx36/Adnp/Brd4/Golga2/Rufy3/Hdac6/Zbtb7b/Skil/Ttbk1/Ap3d1/Asxl2/Add1/Dag1/Zfyve27/Ep300/Cyld/L1cam/Lrp8/Smarcd1/Hap1/Ufl1/Gsk3b/Actr2/Mtor/Shtn1/Gdi1/Mfn2/Ndel1/Atxn1/Pafah1b1/Snap91/Ppp2r3c/Tmem64/Xrcc6/Hif1a/Nrg1/Jun"
"GO:0097485","GO:0097485","neuron projection guidance",95,0.629811905312556,1.84588142730228,2.67852917063558e-08,2.57325674509199e-06,1.90546040878017e-06,1793,"tags=47%, list=21%, signal=38%","Sema7a/Cdh4/Ptprj/Sema6a/Unc5b/Robo2/Diaph2/Tubb2b/Rtn4rl1/Cyfip1/Mycbp2/Cdk5r2/Ncam1/Plxna4/Ank3/Foxp1/Bmpr2/Kif5a/Plxna1/Sema4g/Fzd3/Dscam/Ece1/Robo1/Megf9/Ptch1/Myh10/Kalrn/Megf8/Efna5/Nrp1/Diaph1/Arhgap35/App/Mapk8ip3/Trio/Plxna3/Hdac6/Cyfip2/Gas1/Dscaml1/Enah/Dag1/Celsr3/L1cam"
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis",439,0.476731005713282,1.47773094579676,3.52189281905279e-08,3.30657709897889e-06,2.44847381152331e-06,1783,"tags=35%, list=21%, signal=29%","Ptprj/Ift172/Akap13/Pikfyve/Bcas3/Vps13b/Plxnb2/Dcx/Sema6a/Unc5b/Robo2/Ppp2r3a/Prom1/Nf2/Slc12a2/Cnot1/Pik3ca/Herc1/Ahr/Thsd7a/Pou2f1/Cdk5r2/Ptn/Naa15/Tenm4/Sdk1/Cep290/Sptbn1/Bmpr2/Plxna1/Prkx/Lrp6/Faim2/Sh3pxd2a/Cnot3/Foxj2/Mia3/Prkdc/Fzd3/Dscam/Shroom3/Wnk1/Atp8a2/Jup/Sp1/Macf1/Itgb1/Twsg1/Robo1/Socs7/Ulk4/Abca2/Tgfbr1/Pkd1/Smarca4/Gtf2i/Ptch1/Rbpj/Epb41l3/Creb3l1/Tnrc6c/Brpf1/Hipk1/Tsc1/Nfatc1/Myh9/Myh10/Arid1a/Pik3c2a/Kdm6a/Adam9/Nfatc3/Cacna1a/Vezf1/Agtpbp1/Vav2/Tmod3/Ago2/Cc2d2a/Rnf213/Epn1/Ski/Hipk2/Otulin/Gatad2a/Rab23/Abi1/Psap/Kdm6b/Casp3/Dicer1/Rc3h1/Nrp1/Bcl2l11/AU040320/Arhgap35/Pbrm1/Ctnnd1/Paf1/Clic4/Rtf1/Ago1/Enpp1/Ccng1/Hectd1/Brd2/Kif16b/Lats1/Mib1/Eif2ak3/Pnpla6/Mecp2/Abl2/Setd2/Hmgb1/Rock2/Ift122/Kdm4c/Plxna3/Vps33a/Ckap5/Hdac9/Ssbp3/Atf2/Sp3/Slc24a4/Nfe2l2/Skil/Brd3/Adam15/Gnpat/Bmpr1a/Tsc2/Supt6/Ncl/Actn1/Exoc4/Add1/Enah/Frs2/Rock1/Nf1/Pofut2/Rasa1/Phactr4/Dag1/Psen1/Tjp1/Gabpa/Krit1/Ep300/Pdgfa/Tcf4"
